Station_Name,Station_Id_C,Lat,Lon,Alti,Year,Mon,Day,Hour,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
建宁,58822,26.8333,116.85,342.3,2020,9,1,6,31.8,23.3,61,0,255,6,46.9
绥阳,57720,27.9614,107.1811,889.3,2020,9,1,6,30.6,19,50,0,183,4,42.7
镇雄,56595,27.4142,104.8736,1645.2001,2020,9,1,6,29.5,14.9,41,0,318,4.9,54.9
岑巩,57735,27.185,108.8236,423,2020,9,1,6,34.5,18.1,38,0,113,5.6,55.8
祁门,58520,29.8678,117.6922,191,2020,9,1,6,25.9,24.3,91,3.4,155,2.7,30.3
永丰,58705,27.3333,115.4167,85.7,2020,9,1,6,34.4,23.7,54,0,9,3.4,59
大新,59421,22.8667,107.1667,278.3,2020,9,1,6,36.1,19.1,37,0,312,3.9,64.5
屏边,56986,22.9833,103.6833,1414.1,2020,9,1,6,28.3,19.2,58,0,116,2.7,39.5
瑞安,58752,27.7914,120.6503,37.6,2020,9,1,6,34.6,22.7,50,0,342,7.6,45
秀屿,58938,25.2747,119.105,65.3,2020,9,1,6,33.2,24.9,62,0,169,7.9,50.2
安福,57798,27.3833,114.6,85.9,2020,9,1,6,34,22.8,52,0,312,1.9,46
东山,59321,23.7833,117.5,53.3,2020,9,1,6,32.7,22.5,55,0,198,6.2,59.1
同安,59130,24.7728,118.1775,45.6,2020,9,1,6,36.8,21.8,42,0,143,3.4,53.9
保亭,59945,18.65,109.7,68.6,2020,9,1,6,31.5,25.1,69,0,149,2,36.1
蒙山,59058,24.2,110.5167,181.9,2020,9,1,6,34.9,21.6,46,0,315,7.3,49.2
柘荣,58749,27.2333,119.8833,684.1,2020,9,1,6,30.7,18.4,48,0,14,7.6,44.2
瑞昌,58503,29.7,115.6667,41.2,2020,9,1,6,34.3,22.7,51,0,293,4.2,57.8
汉寿,57663,28.9203,111.9583,31.9,2020,9,1,6,32.4,21.9,54,0,32,5,48.6
东莞,59289,22.9661,113.7389,56,2020,9,1,6,36,24.2,51,0,64,3.7,54.5
仁怀,57710,27.8,106.4,890.3,2020,9,1,6,33,16.8,38,0,263,3.5,62.9
盘州,56793,25.7506,104.5281,2125.9001,2020,9,1,6,22.2,14.1,60,0,185,4.2,30.6
呈贡,56882,24.9086,102.8258,1976.6,2020,9,1,6,23.7,13,51,0,223,2.7,41.6
珠海,59488,22.275,113.5669,51.4,2020,9,1,6,30.6,23.2,65,0,291,4.2,41.6
喜德,56478,28.3,102.4333,1818.1,2020,9,1,6,26,16,54,0,232,2.3,29.8
巧家,56673,26.9181,102.9267,893.9,2020,9,1,6,30.9,20.8,55,0,338,2.9,41
武定,56774,25.5008,102.4233,1799.1,2020,9,1,6,24.9,16.1,58,0,287,3.5,35.6
琼中,59849,19.0353,109.8419,300.8,2020,9,1,6,32.4,23.9,61,0,6,2.4,50.2
芦溪,57794,27.6333,114.0167,177.2,2020,9,1,6,35.2,21.1,44,0,354,3.1,57.9
丘北,56889,24.0442,104.1828,1518.7001,2020,9,1,6,26.5,16.7,55,0,336,4.5,33.8
平潭,58944,25.5167,119.7833,32.4,2020,9,1,6,33.1,22.5,54,0,160,4.4,58
象山,58566,29.3833,121.9167,4.5,2020,9,1,6,31.6,24.2,65,0,347,12.4,39.1
深圳,59493,22.5417,114.0033,63,2020,9,1,6,33.4,27.1,70,0,225,2.5,45.2
马关,56995,23.0186,104.3992,1332.9,2020,9,1,6,28.8,16.7,48,0,354,1.7,44.6
印江,57732,28.0114,108.3983,521.5,2020,9,1,6,33.7,19.8,44,0,149,5.1,60.4
天台,58559,29.15,120.9667,107.6,2020,9,1,6,30.8,24.2,68,0,342,6.7,32.6
黎川,58719,27.3,116.9167,131.1,2020,9,1,6,32.9,25.7,66,0,293,5.2,42.3
乐东,59940,18.7494,109.1639,155,2020,9,1,6,33.5,24.7,60,0,185,0.5,46.4
甘洛,56473,28.95,102.7667,1060.3,2020,9,1,6,31.2,18.9,48,0,194,1.5,40
临桂,57954,25.2333,110.15,222.5,2020,9,1,6,33.7,19.4,43,0,76,4.7,56.3
平南,59255,23.55,110.4167,83,2020,9,1,6,35.7,21.9,45,0,219,1.8,62.5
东乡,58618,28.2667,116.6,82.4,2020,9,1,6,31.3,25.4,71,0,201,4.9,41.3
武夷山,58730,27.7667,118.0333,222.1,2020,9,1,6,35.1,19.1,39,0,329,4.9,49.1
渝北,57513,29.7333,106.6333,464.7,2020,9,1,6,30.9,20.2,53,0,340,2,53.3
灵山,59446,22.4167,109.3,66.6,2020,9,1,6,35.6,22.2,46,0,31,5.9,56.9
始兴,59090,24.9611,114.0467,143.9,2020,9,1,6,34.3,23.6,54,0,320,1.2,38.6
江口,57736,27.7161,108.8492,493.7,2020,9,1,6,33.4,21.2,49,0,110,2,49.4
高县,56592,28.4406,104.5036,378.1,2020,9,1,6,31.1,21.9,58,0,53,5.3,46.4
彭水,57537,29.3,108.1667,322.2,2020,9,1,6,34.7,21,45,0,306,1.8,51.6
屯溪,58531,29.7167,118.2833,142.7,2020,9,1,6,33.5,23.8,57,0,264,2.5,51.5
德兴,58622,28.95,117.5833,88.5,2020,9,1,6,33.9,22.3,51,0,253,2.4,39.3
三水,59279,23.1969,112.8767,24,2020,9,1,6,36,24.2,51,0,35,2.8,57.5
蓝山,57975,25.3833,112.2,277,2020,9,1,6,33.2,20.4,47,0,128,2.6,50.3
政和,58736,27.3767,118.8247,262.4,2020,9,1,6,35.8,22,45,0,259,3.7,47.9
崇仁,58710,27.7667,116.05,78.6,2020,9,1,6,25.5,25.3,99,23.7,203,1.8,27.4
乐业,59012,24.7833,106.55,972.1,2020,9,1,6,30.5,17.6,46,0,315,2.7,52
安乡,57577,29.41,112.2047,33.6,2020,9,1,6,31.5,20.8,53,0,34,4.5,52.7
东兰,59025,24.5333,107.3833,248.8,2020,9,1,6,35.1,19.1,39,0,326,1.5,52.8
丰都,57523,29.9006,107.7594,393.5,2020,9,1,6,31.6,20.5,52,0,242,3.2,54.5
那坡,59209,23.4167,105.8167,855.8,2020,9,1,6,29.4,19.4,55,0,357,2.4,33
大足,57502,29.7108,105.6931,541,2020,9,1,6,26.8,19.9,66,0,340,1.9,40.9
永嘉,58658,28.15,120.6833,34.3,2020,9,1,6,35.3,21.6,45,0,323,6.4,46.9
厦门,59134,24.4833,118.0667,139.4,2020,9,1,6,35.8,23.8,50,0,222,4.1,55.6
南岳,57776,27.2961,112.6936,1265.9,2020,9,1,6,24.5,20.2,77,0,4,4.3,41.9
镇宁,57809,26.0667,105.75,1251,2020,9,1,6,28.9,18.7,54,0,182,4.2,55.8
贵溪,58626,28.3167,117.2333,60.8,2020,9,1,6,32.8,24.3,61,0,260,1.1,46
咸宁,57590,29.8514,114.3669,98.8,2020,9,1,6,31.7,21.3,54,0,278,7.5,45.9
百色,59211,23.9,106.6,174.7,2020,9,1,6,34.8,21.1,45,0,14,2.9,58.1
都安,59037,23.9333,108.1,170.8,2020,9,1,6,35.5,19.4,39,0,295,2.6,62.7
四会,59276,23.3442,112.6439,40.1,2020,9,1,6,34.3,25.6,61,0,303,4.3,41.2
防城港,59635,21.6667,108.4,49.3,2020,9,1,6,34.9,23.3,51,0,349,4.8,44.4
茂名,59659,21.7494,110.9122,33.5,2020,9,1,6,35.4,23,49,0,97,1.3,50.1
连江,58848,26.2,119.55,13.4,2020,9,1,6,36.3,23.5,48,0,125,3,56.1
贵阳,57816,26.5897,106.7275,1227.3,2020,9,1,6,30.3,15.2,40,0,349,1.7,62.1
寿宁,58744,27.455,119.5022,845.2,2020,9,1,6,29.9,18.4,50,0,17,4.9,33.1
北仑,58563,29.8833,121.8333,5,2020,9,1,6,30,25.7,78,0,320,5.4,34.9
红河,56975,23.3667,102.4333,974.5,2020,9,1,6,28,18.1,55,0,231,3.6,42.5
桂平,59254,23.3333,110.0333,130.3,2020,9,1,6,34.4,22.1,49,0,127,2.5,51.9
册亨,57909,24.9833,105.8167,584.8,2020,9,1,6,32.5,21.4,52,0,60,3.9,53.2
万安,57895,26.4667,114.7833,101.6,2020,9,1,6,34.3,23.7,54,0,65,4.1,53.2
汝城,57985,25.5144,113.6819,645.6,2020,9,1,6,29.9,22.9,66,0,294,3.6,35.2
桂阳,57973,25.7494,112.7247,329.1,2020,9,1,6,31.6,19.9,50,0,6,3.2,49.3
米易,56670,26.9167,102.1167,1136.9,2020,9,1,6,29.9,16.7,45,0,200,5,41.4
衡山,57777,27.2581,112.8372,159.1,2020,9,1,6,34.7,22.7,50,0,349,4.8,54
息烽,57718,27.1042,106.7225,1112.3,2020,9,1,6,31.3,16.9,42,0,291,3.6,52.3
广丰,58635,28.45,118.2,150,2020,9,1,6,34.7,21.4,46,0,221,1.7,48.3
三清山,58639,28.85,118.0167,237,2020,9,1,6,33.9,23,53,0,352,3,44.7
长宁,56593,28.595,104.9456,418,2020,9,1,6,29.3,21,61,0,357,5,38
霞浦,58843,26.8833,120.0167,56.8,2020,9,1,6,35.8,21.6,44,0,176,2.5,51.1
宣威,56697,26.2167,104.0833,1984.2001,2020,9,1,6,25.8,12.6,44,0,248,2.1,42.7
松桃,57647,28.1603,109.195,406.1,2020,9,1,6,32.7,20.6,49,0,346,2.5,56.9
赫章,56598,27.0919,104.69,1629.6,2020,9,1,6,26.9,15.9,51,0,87,6.4,40.7
武冈,57853,26.7333,110.6333,341,2020,9,1,6,33.2,18.2,41,0,226,1.7,59.4
扶绥,59426,22.6167,107.9167,146.1,2020,9,1,6,37.2,20.9,39,0,349,3.9,57.6
常宁,57874,26.4086,112.3942,116.6,2020,9,1,6,34,18.5,40,0,2,4.6,48.5
绥宁,57846,26.5833,110.15,310.3,2020,9,1,6,34.1,17.8,38,0,359,2.8,57.1
阳新,58500,29.9,115.2167,57,2020,9,1,6,32.7,22.2,54,0,308,5.4,48.8
泰宁,58820,26.9,117.1667,342.9,2020,9,1,6,33.4,24.6,60,0,217,5.7,49.9
福鼎,58754,27.3333,120.2,36.2,2020,9,1,6,35.4,21.3,44,0,329,2.6,49.7
泸县,57508,29.15,105.3667,301,2020,9,1,6,28.6,20.3,61,0,317,2.5,34.6
吉安县,57799,27.05,114.9167,71.2,2020,9,1,6,34.1,23.5,54,0,24,2.5,47
湛江,59658,21.1547,110.3022,53.4,2020,9,1,6,33,26.5,69,0,118,1.2,43.8
咸丰,57540,29.6844,109.1436,776.9,2020,9,1,6,29.1,19.4,56,0,187,3.3,40.9
全南,59091,24.75,114.5167,277.1,2020,9,1,6,33.6,22.4,52,0,53,3.7,37.9
钦州,59632,21.9833,108.6,49.2,2020,9,1,6,35.3,24.3,53,0,312,3.5,56.8
松溪,58735,27.5167,118.75,260.2,2020,9,1,6,34.6,22,48,0,352,6,53
义乌,58557,29.3333,120.0833,90,2020,9,1,6,32.9,22.7,55,0,355,3.8,43.2
金沙,57596,29.6347,114.2053,751.6,2020,9,1,6,27.7,20.3,64,0,295,1.1,42.6
大关,56582,27.7475,103.8928,1176.2001,2020,9,1,6,28.5,19.2,57,0,338,2.9,36.3
寻甸,56781,25.5203,103.2667,1865.8,2020,9,1,6,24.7,15.3,56,0,61,0.5,40.7
贞丰,57905,25.4025,105.6125,1184.9,2020,9,1,6,28.6,16.5,48,0,208,2.4,56.4
綦江,57612,29,106.65,474.7,2020,9,1,6,33.5,21,48,0,250,5.8,57.7
金平,56987,22.7833,103.2333,1260,2020,9,1,6,27.8,15.1,46,0,231,4.7,41.3
怀化,57749,27.5653,110.0036,257.8,2020,9,1,6,33.2,20.7,48,0,7,2.9,56.8
蕉岭,59114,24.6453,116.17,135.7,2020,9,1,6,35.2,24.4,54,0,314,1.6,50.4
荣县,56394,29.45,104.4333,384.1,2020,9,1,6,28.5,21,64,0,71,2.4,43.4
将乐,58821,26.7147,117.4883,286.9,2020,9,1,6,34.9,23.3,51,0,273,3.2,61.3
仁化,57989,25.0589,113.7631,112.7,2020,9,1,6,34.3,23.9,55,0,279,3.4,60.8
澄江,56873,24.6783,102.9231,1796.3,2020,9,1,6,24.9,15.2,55,0,230,3.7,46.2
威信,56596,27.8517,105.0544,1217.7001,2020,9,1,6,27.1,20.4,67,0,306,3,51.6
上高,57699,28.2333,114.9667,93.4,2020,9,1,6,33.7,21.5,49,0,97,2,52.7
祁阳,57868,26.5947,111.8572,113.2,2020,9,1,6,35.6,17.8,35,0,23,3.1,52.2
龙圩,59266,23.3833,111.25,77.7,2020,9,1,6,34.8,23.5,52,0,315,2.5,60.1
新田,57971,25.9114,112.2067,224.2,2020,9,1,6,34.5,20.1,43,0,51,4.1,58.1
石林,56881,24.7503,103.2636,1695.8,2020,9,1,6,25.5,13.7,48,0,248,1.9,51.1
平塘,57921,25.8461,107.3456,821.2,2020,9,1,6,31.9,18.5,45,0,90,1.8,55.6
泰和,57899,26.8167,114.8833,103.4,2020,9,1,6,34.1,23.2,53,0,12,4.1,53
石城,58814,26.35,116.35,280.2,2020,9,1,6,30.7,24.1,68,0,249,2.6,43.5
安化,57669,28.3833,111.2167,128.3,2020,9,1,6,32.2,21.1,52,0,213,1.6,50.7
安顺,57806,26.25,105.9,1431.1,2020,9,1,6,27.3,16,50,0,96,2.9,37.8
石门,57562,29.5833,111.3633,116.9,2020,9,1,6,33,20.2,47,0,74,1.3,55.5
福泉,57821,26.7031,107.5044,924.8,2020,9,1,6,31,16.2,41,0,203,1.9,58.5
麻栗坡,56996,23.1258,104.7014,1093.4,2020,9,1,6,30.6,18.7,49,0,143,2.8,53.9
望谟,57906,25.1833,106.0833,566.8,2020,9,1,6,29.8,21.2,60,0,23,1.7,37.5
修文,57811,26.8383,106.6,1296.8,2020,9,1,6,28.9,16.5,47,0,146,3.8,41.7
漳平,58926,25.3,117.4167,205.3,2020,9,1,6,37.3,20.2,37,0,293,2.4,58.5
莲花,57789,27.1333,113.95,194.5,2020,9,1,6,34.8,20.4,43,0,278,6.4,53.4
定南,59093,24.7833,115.0333,253,2020,9,1,6,33.6,22.7,53,0,283,3.8,46.6
崇阳,57586,29.54,114.0386,78.5,2020,9,1,6,33.3,19.8,45,0,281,3.3,54.6
永修,58509,29.05,115.8167,36.6,2020,9,1,6,30.7,26,76,0.6,58,3.1,46.7
衡东,57778,27.0914,112.9464,70.3,2020,9,1,6,34.8,20.4,43,0,312,2.2,56.7
东兴,59626,21.5667,107.95,56.8,2020,9,1,6,30.1,24.3,71,0.6,332,5.9,33.4
灌阳,57964,25.4833,111.15,263.1,2020,9,1,6,33.7,18.2,40,0,23,6.1,55
浦江,58546,29.4667,119.8833,115.8,2020,9,1,6,33.9,21.7,49,0,338,2.9,47.9
玉山,58634,28.6833,118.25,116.3,2020,9,1,6,34.6,22,48,0,11,2,49.2
宜良,56880,24.8922,103.1356,1639.5,2020,9,1,6,24.7,16.9,62,0,239,2.4,39.9
衢州,58633,29,118.9,82.4,2020,9,1,6,35.1,22.1,47,0,166,2.4,56.9
上栗,57783,27.8833,113.8167,118.6,2020,9,1,6,35.1,21,44,0,309,4.2,57.5
夹江,56382,29.7533,103.5522,475,2020,9,1,6,29.1,20,58,0,82,1.8,41.2
紫金,59304,23.6286,115.1761,176.6,2020,9,1,6,34.4,25.2,59,0,166,1.3,47.9
新丰,59097,24.0408,114.2139,269.3,2020,9,1,6,32.5,25.5,67,0,49,3.2,34.8
水城,56693,26.5833,104.8667,1815.9,2020,9,1,6,25.7,16,55,0,132,2.7,33.6
永川,57506,29.3667,105.9,353,2020,9,1,6,30.3,20.3,55,0,23,3.3,38.3
环江,59031,24.8167,108.2667,342.3,2020,9,1,6,34.6,20.9,45,0,309,4,56.7
峨边,56387,29.2281,103.2614,642.2,2020,9,1,6,30.3,19,51,0,62,6.7,41
镇海,58561,29.9833,121.6,4,2020,9,1,6,30.4,25.5,75,0,1,7.5,36.1
会昌,58906,25.6,115.8,167.4,2020,9,1,6,27.8,23.2,76,2.3,295,4.8,29.9
荣昌,57505,29.4167,105.5833,338,2020,9,1,6,29.8,20.1,56,0,332,2.2,54.8
盐津,56497,28.1092,104.2425,448.8,2020,9,1,6,32.2,22.3,56,0,73,1.3,43.4
文山,56994,23.3322,104.2767,1293.5,2020,9,1,6,28.9,15.1,43,0,152,1.4,40.3
大陈,58666,28.45,121.9,86.2,2020,9,1,6,31.1,24,66,0,358,17.4,42.1
鲁甸,56585,27.1931,103.5564,1952.2001,2020,9,1,6,25.8,14.6,50,0,352,1.2,35.5
安溪,58929,25.0667,118.2,130.6,2020,9,1,6,36.6,23.1,46,0,31,1.9,40.1
瑞金,58903,25.9167,116.0167,289.8,2020,9,1,6,27.8,24.2,81,0.1,98,3.1,29.3
开远,56982,23.7172,103.285,1195.5,2020,9,1,6,26.5,18.9,63,0,139,1.5,39.6
通城,57589,29.2739,113.8786,146.2,2020,9,1,6,32,19.9,49,0,346,4.4,49.8
松阳,58645,28.4269,119.4808,152.2,2020,9,1,6,34.3,21,46,0,163,0.9,51.3
英德,59088,24.1906,113.4133,74.4,2020,9,1,6,35.3,22.6,48,0,18,2.2,62.2
明溪,58824,26.4,117.15,357.4,2020,9,1,6,34.5,22.6,50,0,250,1.3,59.9
井冈山,57894,26.5833,114.1667,843,2020,9,1,6,25.9,20.9,74,0,315,2.6,31.3
奉新,58601,28.7167,115.35,80.4,2020,9,1,6,28.2,23.6,76,0,272,5.8,35.1
柳州,59046,24.3667,109.4667,306,2020,9,1,6,33.2,22,52,0,360,3,49.8
开平,59475,22.4036,112.6517,29.3,2020,9,1,6,34.7,23.7,53,0,50,2.8,40.4
顺昌,58823,26.8,117.8,175.2,2020,9,1,6,36.1,21.2,42,0,315,2.9,60.9
华容,57575,29.5364,112.5981,49.5,2020,9,1,6,32.7,20.3,48,0,334,4.1,50.2
樟树,58608,27.9833,115.55,66.2,2020,9,1,6,32.9,24.1,60,0,62,4.5,48.5
信宜,59456,22.3469,110.925,141.4,2020,9,1,6,30.9,26.8,79,0,183,2.5,35.7
容县,59452,22.8333,110.5333,131.5,2020,9,1,6,34.9,21.9,47,0,357,5,52.5
乐安,58706,27.4167,115.8333,181.8,2020,9,1,6,27.6,24.8,85,0,98,3,32.4
个旧,56984,23.3894,103.1458,1848.8,2020,9,1,6,23.2,16.3,65,0,35,4.8,50
花都,59284,23.4203,113.2367,38.9,2020,9,1,6,36,24.5,52,0,25,1.9,46.5
揭阳,59315,23.5883,116.3994,43.9,2020,9,1,6,34,25.6,62,0,233,4.4,54.1
阳江,59663,21.8453,111.9783,90.3,2020,9,1,6,32.1,25.1,67,0,217,2,38.2
淳安,58543,29.6167,119.0167,171.4,2020,9,1,6,34.4,23.1,52,0,298,4.3,58.1
余庆,57729,27.2328,107.8828,622.1,2020,9,1,6,32.9,18.3,42,0,200,2.5,55.8
建德,58544,29.4833,119.2667,88.9,2020,9,1,6,33.6,22.7,53,0,145,4.9,44.7
东川,56688,26.1019,103.1669,1263.8,2020,9,1,6,31.1,15.5,39,0,350,2.2,60.9
金秀,59057,24.1333,110.1833,830.9,2020,9,1,6,28.8,17.7,51,0,278,5.5,32.7
仙居,58652,28.8667,120.7167,83,2020,9,1,6,32.4,21.9,54,0,24,5.1,34.2
钟山,59064,24.5,111.3,168,2020,9,1,6,34.1,20.8,46,0,281,5.3,55.5
荔浦,59055,24.5,110.4,165.7,2020,9,1,6,35,20.2,42,0,54,3,54.5
秀山,57635,28.3667,109.0167,548.7,2020,9,1,6,31.9,20.5,51,0,99,1.9,56.6
隆昌,57507,29.3311,105.2997,385.7,2020,9,1,6,28.5,20.2,61,0,60,2.7,44.9
武穴,58501,29.9167,115.6333,23.5,2020,9,1,6,33.7,23.1,54,0,290,4.9,54.4
普宁,59314,23.3983,116.1964,69,2020,9,1,6,35,26.3,61,0,233,3.8,47.9
古丈,57646,28.6244,109.9661,302.1,2020,9,1,6,32.6,21.1,51,0,99,4,48
化州,59655,21.6472,110.6144,31.9,2020,9,1,6,34.6,25.9,61,0,299,1.7,51.9
南安,59131,24.9667,118.3667,172.8,2020,9,1,6,36.6,21.6,42,0,278,3.6,56.9
黄平,57822,26.9,107.9,825,2020,9,1,6,31,17.3,44,0,116,3.5,52.6
休宁,58534,29.7894,118.1803,170.2,2020,9,1,6,34,23.7,55,0,138,3.3,59.6
周宁,58747,27.15,119.35,899.3,2020,9,1,6,29.9,18.4,50,0,357,8.1,35.2
合江,57603,28.8167,105.8333,283.4,2020,9,1,6,31.6,16.4,40,0,42,4,53.4
玉溪,56875,24.3333,102.55,1716.9,2020,9,1,6,26.1,12.6,43,0,270,2.9,44.9
冷水江,57760,27.7,111.4333,249.2,2020,9,1,6,33.8,21.6,49,0,303,3.9,56.5
石屏,56970,23.7167,102.4667,1478.5,2020,9,1,6,26.5,17,56,0,160,1,48.6
曲靖,56783,25.5,103.8,1906.2001,2020,9,1,6,24.9,14.1,51,0,155,1,33.9
万年,58615,28.6833,117.0667,56,2020,9,1,6,33.4,24,58,0,278,3,43.7
宁化,58818,26.2333,116.6333,358.9,2020,9,1,6,32.5,22.6,56,0,323,4.6,44.5
凤冈,57723,27.9833,107.7167,710.2,2020,9,1,6,31,19,49,0,173,2.7,52.1
昌江,59847,19.2667,109.05,98.1,2020,9,1,6,32.9,25.4,65,0,306,5.2,54.8
潮州,59312,23.6686,116.6989,60.7,2020,9,1,6,31.2,29.5,91,3.9,347,1.3,42
泸定,56371,29.8878,102.2131,1403.2001,2020,9,1,6,27.6,17.8,55,0,170,4.7,41.7
平乐,59053,24.65,110.6333,157.6,2020,9,1,6,34.4,21.8,48,0,334,3.1,53.3
横县,59441,22.8,109.25,88.7,2020,9,1,6,33.7,24.6,59,0,8,2,44.4
临高,59842,19.9,109.6833,31.7,2020,9,1,6,33.4,25.1,62,0,8,2.7,40.5
通道,57845,26.1667,109.7833,397.5,2020,9,1,6,32.9,17.9,41,0,23,3.8,54.1
岑溪,59454,22.95,111,202,2020,9,1,6,34.1,22.8,52,0,51,4.5,58.8
九江,58502,29.6667,116.0167,74.8,2020,9,1,6,32.1,23.9,62,0,289,4.9,46.7
石浦,58569,29.2,121.95,128.4,2020,9,1,6,31.2,24.1,66,0,20,9.4,46.7
大埔,59116,24.3439,116.6997,80.1,2020,9,1,6,35.8,23.7,50,0,167,0.6,46
靖安,58600,28.85,115.3667,78.9,2020,9,1,6,30.7,23.1,64,0,68,7.3,42.9
邵东,57769,27.2375,111.7361,252.6,2020,9,1,6,32.9,20.4,48,0,69,2.3,49.2
沿河,57636,28.5644,108.5042,503.2,2020,9,1,6,34,19.7,43,0,354,2.8,48.1
丰顺,59310,23.77,116.1744,45.3,2020,9,1,6,35.8,23.4,49,0,257,1.4,55.1
建水,56973,23.6167,102.8333,1309.3,2020,9,1,6,25.9,17,58,0,96,0.9,50.4
桑植,57554,29.4014,110.1622,322.2,2020,9,1,6,30.3,21.4,59,0,288,2.4,48.7
上思,59429,22.1833,108.0167,216,2020,9,1,6,34,21.4,48,0,65,4,46.5
思南,57731,27.9311,108.245,574.9,2020,9,1,6,33.2,18.6,42,0,160,1.2,61.6
东兴,57503,29.6167,105.1167,349.7,2020,9,1,6,27.9,21,66,0,9,2.6,40.5
建阳,58734,27.3333,118.1167,196.9,2020,9,1,6,35.3,23.3,50,0,256,2.1,56.1
宣恩,57541,29.9986,109.4753,571.8,2020,9,1,6,33.1,19.9,46,0,266,2.1,56.6
三明,58828,26.2667,117.6167,208.2,2020,9,1,6,35.5,21.4,44,0,104,2.5,42
峨眉,56384,29.595,103.5906,423.5,2020,9,1,6,28.9,20.4,60,0,76,2.6,40.1
汉源,56376,29.3436,102.6367,1098,2020,9,1,6,26.8,18.9,62,0,77,1.5,42.8
双牌,57962,26.0322,111.6567,205,2020,9,1,6,34,20.7,46,0,333,5.8,45.5
佛冈,59087,23.8814,113.5228,97.2,2020,9,1,6,32.8,24,60,0,218,1.5,41.1
余江,58616,28.2,116.8167,47.1,2020,9,1,6,32.4,23.9,61,0,302,4.4,45.9
南丰,58718,27.2167,116.5333,111.5,2020,9,1,6,27.5,24.4,83,0,236,2.1,32.3
光泽,58724,27.5333,117.3167,268.2,2020,9,1,6,34.8,22.2,48,0,281,4.8,55.9
安仁,57881,26.7139,113.2586,101.8,2020,9,1,6,34.9,21.6,46,0,323,4.9,57.2
融安,57947,25.2333,109.4,161.5,2020,9,1,6,34.7,19.9,42,0,340,4.2,42.8
武隆,57525,29.3167,107.75,406.9,2020,9,1,6,30.8,20.7,55,0,31,9.4,39.7
关岭,57903,25.9403,105.5961,1142,2020,9,1,6,29.8,18.9,52,0,142,4.7,47.1
花溪,57914,26.4097,106.6711,1149,2020,9,1,6,29.2,17.1,48,0,101,1.7,39.5
叙永,57608,28.1653,105.4317,377.5,2020,9,1,6,31.4,21.3,55,0,332,6.5,52.7
万盛,57509,28.9894,106.9186,599.8,2020,9,1,6,32.5,19.4,46,0,39,1.7,57.8
新邵,57768,27.3411,111.4464,294.1,2020,9,1,6,32.9,20.1,47,0,44,1.1,55.8
汕尾,59501,22.8,115.3667,16.7,2020,9,1,6,32.3,25.8,69,0,204,5.9,53.2
沅江,57671,28.85,112.3667,37,2020,9,1,6,32.7,25,64,0,1,3.5,62.1
沾益,56786,25.6,103.8167,1891.5,2020,9,1,6,25.5,14.6,51,0,216,3,38
威宁,56691,26.8628,104.2803,2238.6,2020,9,1,6,22,12.8,56,0,196,1.2,29.4
从江,57936,25.7564,108.9094,258.1,2020,9,1,6,34.5,20.8,45,0,238,2.4,44.9
上川,59673,21.7358,112.7731,21.9,2020,9,1,6,32.4,26.9,73,0,217,1.8,44.6
凤凰,57740,27.9528,109.5953,349.6,2020,9,1,6,32.3,20.6,50,0,178,2.8,59.8
宜春,57793,27.7833,114.3667,131.3,2020,9,1,6,34.8,20,42,0,205,5.6,60.9
信丰,57995,25.35,114.8667,204.4,2020,9,1,6,30.2,25.9,78,0.8,10,1.2,39.4
新昌,58555,29.5167,120.8833,115.1,2020,9,1,6,31.1,24.2,67,0,35,2.4,39.8
万山,57742,27.5211,109.2061,884.3,2020,9,1,6,28.6,17.2,50,0,110,3.8,44.8
云和,58742,28.1,119.5667,163,2020,9,1,6,34.5,20.1,43,0,66,2.2,54.2
马龙,56782,25.4333,103.5667,2067.1,2020,9,1,6,23.8,10.1,42,0,211,1.8,30.7
金华,58549,29.1167,119.65,62.6,2020,9,1,6,34.2,22.3,50,0,296,2.1,50.8
麻阳,57743,27.8706,109.7961,176.6,2020,9,1,6,33.3,21.1,49,0,89,3.3,50.6
慈利,57564,29.4317,111.0878,174.1,2020,9,1,6,32.2,19.1,46,0,33,1.9,49.7
醴陵,57781,27.6406,113.5064,74.4,2020,9,1,6,35.2,19.6,40,0,275,5.9,50.1
三亚,59948,18.2244,109.5897,419.4,2020,9,1,6,29.2,24.7,77,0,214,2.2,42.1
九仙山,58931,25.7167,118.1,1653.5,2020,9,1,6,24.2,17.9,68,0,329,5.3,36.5
汨罗,57680,28.8564,113.1069,82.5,2020,9,1,6,32.7,23.6,59,0,345,4.3,52.1
江川,56876,24.2864,102.7628,1731.1,2020,9,1,6,25.8,14.3,49,0,71,1.5,39
武平,58917,25.0833,116.1,307,2020,9,1,6,32.1,24.4,64,0,338,5.5,40.7
北海,59644,21.45,109.1333,12.8,2020,9,1,6,34.5,25,58,0,329,3.9,43.5
南昌县,58607,28.5667,115.9667,31.9,2020,9,1,6,33,24.2,60,0,65,6.5,44.3
珙县,56499,28.3833,104.7833,368.2,2020,9,1,6,31.6,22.3,58,0,321,2.8,46.7
清镇,57813,26.58,106.4692,1300.1,2020,9,1,6,29.9,16,43,0,150,3,54.1
隆林,59001,24.7833,105.3333,672.2,2020,9,1,6,33.1,19.6,45,0,107,3,54.6
南城,58715,27.5833,116.65,80.8,2020,9,1,6,32,25.1,67,0,289,8.6,40.8
